Indicator Name,Geography,Year,Category,Subcategory,Number Low Birthweight,Number Live Births,Percent Low Birthweight,Lower 95% Confidence Limit,Upper 95% Confidence Limit
Low Birthweight,Kern,2021-2023,Gestational Age,Late preterm (34-36 weeks),1082.0,2556.0,42.33,40.43,44.26
Low Birthweight,Kings,2021-2023,Gestational Age,Early preterm (<34 weeks),139.0,156.0,89.1,83.24,93.08
Low Birthweight,Kings,2021-2023,Gestational Age,Late preterm (34-36 weeks),173.0,449.0,38.53,34.14,43.11
Low Birthweight,Lake,2021-2023,Gestational Age,Early preterm (<34 weeks),47.0,49.0,95.92,86.29,98.87
Low Birthweight,Lake,2021-2023,Gestational Age,Late preterm (34-36 weeks),59.0,145.0,40.69,33.03,48.83
Low Birthweight,Lassen,2021-2023,Gestational Age,Early preterm (<34 weeks),25.0,29.0,86.21,69.44,94.5
Low Birthweight,Lassen,2021-2023,Gestational Age,Late preterm (34-36 weeks),25.0,53.0,47.17,34.38,60.34
Low Birthweight,Los Angeles,2021-2023,Gestational Age,Early preterm (<34 weeks),6391.0,6713.0,95.2,94.67,95.69
Low Birthweight,Los Angeles,2021-2023,Gestational Age,Late preterm (34-36 weeks),8430.0,19652.0,42.9,42.21,43.59
Low Birthweight,Madera,2021-2023,Gestational Age,Early preterm (<34 weeks),138.0,151.0,91.39,85.83,94.9
Low Birthweight,Madera,2021-2023,Gestational Age,Late preterm (34-36 weeks),131.0,361.0,36.29,31.5,41.37
Low Birthweight,Marin,2021-2023,Gestational Age,Early preterm (<34 weeks),96.0,102.0,94.12,87.76,97.28
Low Birthweight,Marin,2021-2023,Gestational Age,Late preterm (34-36 weeks),145.0,359.0,40.39,35.44,45.54
Low Birthweight,Mariposa,2021-2023,Gestational Age,Early preterm (<34 weeks),13.0,13.0,100.0,77.19,100.0
Low Birthweight,Mariposa,2021-2023,Gestational Age,Late preterm (34-36 weeks),15.0,36.0,41.67,27.14,57.8
Low Birthweight,Mendocino,2021-2023,Gestational Age,Early preterm (<34 weeks),48.0,52.0,92.31,81.83,96.97
Low Birthweight,Mendocino,2021-2023,Gestational Age,Late preterm (34-36 weeks),55.0,157.0,35.03,28.01,42.77
Low Birthweight,Merced,2021-2023,Gestational Age,Early preterm (<34 weeks),243.0,259.0,93.82,90.2,96.16
Low Birthweight,Merced,2021-2023,Gestational Age,Late preterm (34-36 weeks),307.0,787.0,39.01,35.66,42.46
Low Birthweight,Modoc,2021-2023,Gestational Age,Early preterm (<34 weeks),0.0,5.0,0.0,0.0,0.0
Low Birthweight,Modoc,2021-2023,Gestational Age,Late preterm (34-36 weeks),10.0,19.0,52.63,31.71,72.67
Low Birthweight,Mono,2021-2023,Gestational Age,Early preterm (<34 weeks),0.0,7.0,0.0,0.0,0.0
Low Birthweight,Mono,2021-2023,Gestational Age,Late preterm (34-36 weeks),10.0,16.0,62.5,38.64,81.52
Low Birthweight,Monterey,2021-2023,Gestational Age,Early preterm (<34 weeks),372.0,387.0,96.12,93.7,97.64
Low Birthweight,Monterey,2021-2023,Gestational Age,Late preterm (34-36 weeks),448.0,1059.0,42.3,39.36,45.3
Low Birthweight,Napa,2021-2023,Gestational Age,Early preterm (<34 weeks),67.0,72.0,93.06,84.75,97.0
Low Birthweight,Napa,2021-2023,Gestational Age,Late preterm (34-36 weeks),103.0,249.0,41.37,35.42,47.57
Low Birthweight,Nevada,2021-2023,Gestational Age,Early preterm (<34 weeks),30.0,34.0,88.24,73.38,95.33
Low Birthweight,Nevada,2021-2023,Gestational Age,Late preterm (34-36 weeks),46.0,132.0,34.85,27.25,43.3
Low Birthweight,Orange,2021-2023,Gestational Age,Early preterm (<34 weeks),1882.0,1963.0,95.87,94.9,96.67
Low Birthweight,Orange,2021-2023,Gestational Age,Late preterm (34-36 weeks),2492.0,6023.0,41.37,40.14,42.62
Low Birthweight,Placer,2021-2023,Gestational Age,Early preterm (<34 weeks),197.0,204.0,96.57,93.09,98.33
Low Birthweight,Placer,2021-2023,Gestational Age,Late preterm (34-36 weeks),254.0,666.0,38.14,34.53,41.89
Low Birthweight,Plumas,2021-2023,Gestational Age,Early preterm (<34 weeks),12.0,15.0,80.0,54.81,92.95
Low Birthweight,Plumas,2021-2023,Gestational Age,Late preterm (34-36 weeks),15.0,24.0,62.5,42.71,78.84
Low Birthweight,Riverside,2021-2023,Gestational Age,Early preterm (<34 weeks),1934.0,2007.0,96.36,95.45,97.1
Low Birthweight,Riverside,2021-2023,Gestational Age,Late preterm (34-36 weeks),2286.0,5534.0,41.31,40.02,42.61
Low Birthweight,Sacramento,2021-2023,Gestational Age,Early preterm (<34 weeks),1196.0,1257.0,95.15,93.82,96.2
Low Birthweight,Sacramento,2021-2023,Gestational Age,Late preterm (34-36 weeks),1478.0,3557.0,41.55,39.94,43.18
Low Birthweight,San Benito,2021-2023,Gestational Age,Early preterm (<34 weeks),52.0,56.0,92.86,83.02,97.19
Low Birthweight,San Benito,2021-2023,Gestational Age,Late preterm (34-36 weeks),67.0,168.0,39.88,32.78,47.43
Low Birthweight,San Bernardino,2021-2023,Gestational Age,Early preterm (<34 weeks),2021.0,2137.0,94.57,93.53,95.45
Low Birthweight,San Bernardino,2021-2023,Gestational Age,Late preterm (34-36 weeks),2452.0,5702.0,43.0,41.72,44.29
Low Birthweight,San Diego,2021-2023,Gestational Age,Early preterm (<34 weeks),2381.0,2487.0,95.74,94.87,96.46
Low Birthweight,San Diego,2021-2023,Gestational Age,Late preterm (34-36 weeks),3092.0,7332.0,42.17,41.05,43.31
Low Birthweight,San Francisco,2021-2023,Gestational Age,Early preterm (<34 weeks),428.0,442.0,96.83,94.75,98.1
Low Birthweight,San Francisco,2021-2023,Gestational Age,Late preterm (34-36 weeks),624.0,1367.0,45.65,43.02,48.3
Low Birthweight,San Joaquin,2021-2023,Gestational Age,Early preterm (<34 weeks),738.0,775.0,95.23,93.49,96.52
Low Birthweight,San Joaquin,2021-2023,Gestational Age,Late preterm (34-36 weeks),876.0,1948.0,44.97,42.77,47.19
Low Birthweight,San Luis Obispo,2021-2023,Gestational Age,Early preterm (<34 weeks),153.0,159.0,96.23,92.01,98.26
Low Birthweight,San Luis Obispo,2021-2023,Gestational Age,Late preterm (34-36 weeks),215.0,468.0,45.94,41.48,50.47
Low Birthweight,San Mateo,2021-2023,Gestational Age,Early preterm (<34 weeks),428.0,444.0,96.4,94.23,97.77
Low Birthweight,San Mateo,2021-2023,Gestational Age,Late preterm (34-36 weeks),602.0,1422.0,42.33,39.79,44.92
Low Birthweight,Santa Barbara,2021-2023,Gestational Age,Early preterm (<34 weeks),386.0,403.0,95.78,93.35,97.35
Low Birthweight,Santa Barbara,2021-2023,Gestational Age,Late preterm (34-36 weeks),428.0,1052.0,40.68,37.76,43.68
Low Birthweight,Santa Clara,2021-2023,Gestational Age,Early preterm (<34 weeks),1176.0,1223.0,96.16,94.93,97.1
Low Birthweight,Santa Clara,2021-2023,Gestational Age,Late preterm (34-36 weeks),1689.0,3840.0,43.98,42.42,45.56
Low Birthweight,Santa Cruz,2021-2023,Gestational Age,Early preterm (<34 weeks),125.0,137.0,91.24,85.31,94.92
Low Birthweight,Santa Cruz,2021-2023,Gestational Age,Late preterm (34-36 weeks),173.0,417.0,41.49,36.86,46.27
Low Birthweight,Shasta,2021-2023,Gestational Age,Early preterm (<34 weeks),102.0,106.0,96.23,90.7,98.52
Low Birthweight,Shasta,2021-2023,Gestational Age,Late preterm (34-36 weeks),127.0,332.0,38.25,33.19,43.59
Low Birthweight,Sierra,2021-2023,Gestational Age,Early preterm (<34 weeks),0.0,3.0,0.0,0.0,0.0
Low Birthweight,Sierra,2021-2023,Gestational Age,Late preterm (34-36 weeks),0.0,4.0,0.0,0.0,0.0
Low Birthweight,Siskiyou,2021-2023,Gestational Age,Early preterm (<34 weeks),26.0,27.0,96.3,81.72,99.34
Low Birthweight,Siskiyou,2021-2023,Gestational Age,Late preterm (34-36 weeks),42.0,100.0,42.0,32.8,51.79
Low Birthweight,Solano,2021-2023,Gestational Age,Early preterm (<34 weeks),365.0,376.0,97.07,94.84,98.36
Low Birthweight,Solano,2021-2023,Gestational Age,Late preterm (34-36 weeks),440.0,1054.0,41.75,38.8,44.75
Low Birthweight,Sonoma,2021-2023,Gestational Age,Early preterm (<34 weeks),234.0,246.0,95.12,91.67,97.19
Low Birthweight,Sonoma,2021-2023,Gestational Age,Late preterm (34-36 weeks),295.0,813.0,36.29,33.05,39.65
Low Birthweight,Stanislaus,2021-2023,Gestational Age,Early preterm (<34 weeks),451.0,481.0,93.76,91.24,95.6
Low Birthweight,Stanislaus,2021-2023,Gestational Age,Late preterm (34-36 weeks),563.0,1401.0,40.19,37.65,42.78
Low Birthweight,Sutter,2021-2023,Gestational Age,Early preterm (<34 weeks),98.0,101.0,97.03,91.63,98.98
Low Birthweight,Sutter,2021-2023,Gestational Age,Late preterm (34-36 weeks),91.0,217.0,41.94,35.57,48.59
Low Birthweight,Tehama,2021-2023,Gestational Age,Early preterm (<34 weeks),47.0,49.0,95.92,86.29,98.87
Low Birthweight,Tehama,2021-2023,Gestational Age,Late preterm (34-36 weeks),56.0,138.0,40.58,32.75,48.92
Low Birthweight,Trinity,2021-2023,Gestational Age,Early preterm (<34 weeks),0.0,5.0,0.0,0.0,0.0
Low Birthweight,Trinity,2021-2023,Gestational Age,Late preterm (34-36 weeks),0.0,18.0,0.0,0.0,0.0
Low Birthweight,Tulare,2021-2023,Gestational Age,Early preterm (<34 weeks),496.0,536.0,92.54,90.0,94.47
Low Birthweight,Tulare,2021-2023,Gestational Age,Late preterm (34-36 weeks),575.0,1537.0,37.41,35.03,39.86
Low Birthweight,Tuolumne,2021-2023,Gestational Age,Early preterm (<34 weeks),22.0,27.0,81.48,63.3,91.82
Low Birthweight,Tuolumne,2021-2023,Gestational Age,Late preterm (34-36 weeks),42.0,93.0,45.16,35.44,55.27
Low Birthweight,Ventura,2021-2023,Gestational Age,Early preterm (<34 weeks),488.0,515.0,94.76,92.48,96.37
Low Birthweight,Ventura,2021-2023,Gestational Age,Late preterm (34-36 weeks),687.0,1550.0,44.32,41.87,46.81
Low Birthweight,Yolo,2021-2023,Gestational Age,Early preterm (<34 weeks),107.0,113.0,94.69,88.9,97.54
Low Birthweight,Yolo,2021-2023,Gestational Age,Late preterm (34-36 weeks),129.0,360.0,35.83,31.05,40.91
Low Birthweight,Yuba,2021-2023,Gestational Age,Early preterm (<34 weeks),89.0,96.0,92.71,85.71,96.42
Low Birthweight,Yuba,2021-2023,Gestational Age,Late preterm (34-36 weeks),90.0,227.0,39.65,33.51,46.13
Low Birthweight,California,2021-2023,Gestational Age,Preterm (<37 weeks),62923.0,112888.0,55.74,55.45,56.03
Low Birthweight,Alameda,2021-2023,Gestational Age,Preterm (<37 weeks),2502.0,4338.0,57.68,56.2,59.14
Low Birthweight,Alpine,2021-2023,Gestational Age,Preterm (<37 weeks),0.0,3.0,0.0,0.0,0.0
Low Birthweight,Amador,2021-2023,Gestational Age,Preterm (<37 weeks),49.0,93.0,52.69,42.64,62.53
Low Birthweight,Butte,2021-2023,Gestational Age,Preterm (<37 weeks),278.0,526.0,52.85,48.58,57.08
Low Birthweight,Calaveras,2021-2023,Gestational Age,Preterm (<37 weeks),55.0,108.0,50.93,41.63,60.16
Low Birthweight,Colusa,2021-2023,Gestational Age,Preterm (<37 weeks),45.0,74.0,60.81,49.42,71.14
Low Birthweight,Contra Costa,2021-2023,Gestational Age,Preterm (<37 weeks),1862.0,3345.0,55.67,53.98,57.34
Low Birthweight,Del Norte,2021-2023,Gestational Age,Preterm (<37 weeks),42.0,82.0,51.22,40.59,61.74
Low Birthweight,El Dorado,2021-2023,Gestational Age,Preterm (<37 weeks),191.0,357.0,53.5,48.32,58.61
Low Birthweight,Fresno,2021-2023,Gestational Age,Preterm (<37 weeks),2237.0,4103.0,54.52,52.99,56.04
Low Birthweight,Glenn,2021-2023,Gestational Age,Preterm (<37 weeks),30.0,82.0,36.59,26.98,47.39
Low Birthweight,Humboldt,2021-2023,Gestational Age,Preterm (<37 weeks),159.0,290.0,54.83,49.07,60.46
Low Birthweight,Imperial,2021-2023,Gestational Age,Preterm (<37 weeks),376.0,688.0,54.65,50.92,58.34
Low Birthweight,Inyo,2021-2023,Gestational Age,Preterm (<37 weeks),26.0,45.0,57.78,43.3,71.03
Low Birthweight,Kern,2021-2023,Gestational Age,Preterm (<37 weeks),1959.0,3497.0,56.02,54.37,57.66
Low Birthweight,Kings,2021-2023,Gestational Age,Preterm (<37 weeks),312.0,605.0,51.57,47.59,55.53
Low Birthweight,Lake,2021-2023,Gestational Age,Preterm (<37 weeks),106.0,194.0,54.64,47.61,61.49
Low Birthweight,Lassen,2021-2023,Gestational Age,Preterm (<37 weeks),50.0,82.0,60.98,50.15,70.82
Low Birthweight,Los Angeles,2021-2023,Gestational Age,Preterm (<37 weeks),14821.0,26365.0,56.21,55.61,56.81
Low Birthweight,Madera,2021-2023,Gestational Age,Preterm (<37 weeks),269.0,512.0,52.54,48.21,56.83
Low Birthweight,Marin,2021-2023,Gestational Age,Preterm (<37 weeks),241.0,461.0,52.28,47.72,56.8
Low Birthweight,Mariposa,2021-2023,Gestational Age,Preterm (<37 weeks),28.0,49.0,57.14,43.27,69.98
Low Birthweight,Mendocino,2021-2023,Gestational Age,Preterm (<37 weeks),103.0,209.0,49.28,42.58,56.01
Low Birthweight,Merced,2021-2023,Gestational Age,Preterm (<37 weeks),550.0,1046.0,52.58,49.55,55.59
Low Birthweight,Modoc,2021-2023,Gestational Age,Preterm (<37 weeks),14.0,24.0,58.33,38.83,75.53
Low Birthweight,Mono,2021-2023,Gestational Age,Preterm (<37 weeks),17.0,23.0,73.91,53.53,87.45
Low Birthweight,Monterey,2021-2023,Gestational Age,Preterm (<37 weeks),820.0,1446.0,56.71,54.14,59.24
Low Birthweight,Napa,2021-2023,Gestational Age,Preterm (<37 weeks),170.0,321.0,52.96,47.5,58.35
Low Birthweight,Nevada,2021-2023,Gestational Age,Preterm (<37 weeks),76.0,166.0,45.78,38.39,53.37
Low Birthweight,Orange,2021-2023,Gestational Age,Preterm (<37 weeks),4374.0,7986.0,54.77,53.68,55.86
Low Birthweight,Placer,2021-2023,Gestational Age,Preterm (<37 weeks),451.0,870.0,51.84,48.52,55.14
Low Birthweight,Plumas,2021-2023,Gestational Age,Preterm (<37 weeks),27.0,39.0,69.23,53.58,81.43
Low Birthweight,Riverside,2021-2023,Gestational Age,Preterm (<37 weeks),4220.0,7541.0,55.96,54.84,57.08
Low Birthweight,Sacramento,2021-2023,Gestational Age,Preterm (<37 weeks),2674.0,4814.0,55.55,54.14,56.95
Low Birthweight,San Benito,2021-2023,Gestational Age,Preterm (<37 weeks),119.0,224.0,53.13,46.59,59.55
Low Birthweight,San Bernardino,2021-2023,Gestational Age,Preterm (<37 weeks),4473.0,7839.0,57.06,55.96,58.15
Low Birthweight,San Diego,2021-2023,Gestational Age,Preterm (<37 weeks),5473.0,9819.0,55.74,54.75,56.72
Low Birthweight,San Francisco,2021-2023,Gestational Age,Preterm (<37 weeks),1052.0,1809.0,58.15,55.87,60.41
Low Birthweight,San Joaquin,2021-2023,Gestational Age,Preterm (<37 weeks),1614.0,2723.0,59.27,57.42,61.1
Low Birthweight,San Luis Obispo,2021-2023,Gestational Age,Preterm (<37 weeks),368.0,627.0,58.69,54.8,62.48
Low Birthweight,San Mateo,2021-2023,Gestational Age,Preterm (<37 weeks),1030.0,1866.0,55.2,52.93,57.44
Low Birthweight,Santa Barbara,2021-2023,Gestational Age,Preterm (<37 weeks),814.0,1455.0,55.95,53.38,58.48
Low Birthweight,Santa Clara,2021-2023,Gestational Age,Preterm (<37 weeks),2865.0,5063.0,56.59,55.22,57.95
Low Birthweight,Santa Cruz,2021-2023,Gestational Age,Preterm (<37 weeks),298.0,554.0,53.79,49.63,57.9
Low Birthweight,Shasta,2021-2023,Gestational Age,Preterm (<37 weeks),229.0,438.0,52.28,47.61,56.92
Low Birthweight,Sierra,2021-2023,Gestational Age,Preterm (<37 weeks),0.0,7.0,0.0,0.0,0.0
Low Birthweight,Siskiyou,2021-2023,Gestational Age,Preterm (<37 weeks),68.0,127.0,53.54,44.89,61.99
Low Birthweight,Solano,2021-2023,Gestational Age,Preterm (<37 weeks),805.0,1430.0,56.29,53.71,58.84
Low Birthweight,Sonoma,2021-2023,Gestational Age,Preterm (<37 weeks),529.0,1059.0,49.95,46.95,52.96
Low Birthweight,Stanislaus,2021-2023,Gestational Age,Preterm (<37 weeks),1014.0,1882.0,53.88,51.62,56.12
Low Birthweight,Sutter,2021-2023,Gestational Age,Preterm (<37 weeks),189.0,318.0,59.43,53.96,64.69
Low Birthweight,Tehama,2021-2023,Gestational Age,Preterm (<37 weeks),103.0,187.0,55.08,47.92,62.04
Low Birthweight,Trinity,2021-2023,Gestational Age,Preterm (<37 weeks),14.0,23.0,60.87,40.79,77.84
Low Birthweight,Tulare,2021-2023,Gestational Age,Preterm (<37 weeks),1071.0,2073.0,51.66,49.51,53.81
Low Birthweight,Tuolumne,2021-2023,Gestational Age,Preterm (<37 weeks),64.0,120.0,53.33,44.44,62.02
Low Birthweight,Ventura,2021-2023,Gestational Age,Preterm (<37 weeks),1175.0,2065.0,56.9,54.75,59.02
Low Birthweight,Yolo,2021-2023,Gestational Age,Preterm (<37 weeks),236.0,473.0,49.89,45.41,54.38
Low Birthweight,Yuba,2021-2023,Gestational Age,Preterm (<37 weeks),179.0,323.0,55.42,49.97,60.74
Low Birthweight,California,2021-2023,Gestational Age,Early term (37-38 weeks),23579.0,336392.0,7.01,6.92,7.1
Low Birthweight,California,2021-2023,Gestational Age,Term (39-41 weeks),5115.0,786448.0,0.65,0.63,0.67
Low Birthweight,California,2021-2023,Gestational Age,Late term (42+ weeks),15.0,2903.0,0.52,0.31,0.85
Low Birthweight,Alameda,2021-2023,Gestational Age,Early term (37-38 weeks),1117.0,13470.0,8.29,7.84,8.77
Low Birthweight,Alameda,2021-2023,Gestational Age,Term (39-41 weeks),215.0,31761.0,0.68,0.59,0.77
Low Birthweight,Alameda,2021-2023,Gestational Age,Late term (42+ weeks),0.0,132.0,0.0,0.0,0.0
Low Birthweight,Alpine,2021-2023,Gestational Age,Early term (37-38 weeks),0.0,4.0,0.0,0.0,0.0
Low Birthweight,Alpine,2021-2023,Gestational Age,Term (39-41 weeks),0.0,16.0,0.0,0.0,0.0
Low Birthweight,Alpine,2021-2023,Gestational Age,Late term (42+ weeks),0.0,0.0,0.0,0.0,0.0
Low Birthweight,Amador,2021-2023,Gestational Age,Early term (37-38 weeks),13.0,207.0,6.28,3.71,10.45
Low Birthweight,Amador,2021-2023,Gestational Age,Term (39-41 weeks),0.0,669.0,0.0,0.0,0.0
Low Birthweight,Amador,2021-2023,Gestational Age,Late term (42+ weeks),0.0,3.0,0.0,0.0,0.0
Low Birthweight,Butte,2021-2023,Gestational Age,Early term (37-38 weeks),120.0,1539.0,7.8,6.56,9.24
Low Birthweight,Butte,2021-2023,Gestational Age,Term (39-41 weeks),28.0,3920.0,0.71,0.49,1.03
Low Birthweight,Butte,2021-2023,Gestational Age,Late term (42+ weeks),0.0,31.0,0.0,0.0,0.0
Low Birthweight,Calaveras,2021-2023,Gestational Age,Early term (37-38 weeks),18.0,270.0,6.67,4.26,10.29
Low Birthweight,Calaveras,2021-2023,Gestational Age,Term (39-41 weeks),0.0,750.0,0.0,0.0,0.0
Low Birthweight,Calaveras,2021-2023,Gestational Age,Late term (42+ weeks),0.0,8.0,0.0,0.0,0.0
Low Birthweight,Colusa,2021-2023,Gestational Age,Early term (37-38 weeks),14.0,214.0,6.54,3.94,10.68
Low Birthweight,Colusa,2021-2023,Gestational Age,Term (39-41 weeks),0.0,518.0,0.0,0.0,0.0
Low Birthweight,Colusa,2021-2023,Gestational Age,Late term (42+ weeks),0.0,2.0,0.0,0.0,0.0
Low Birthweight,Contra Costa,2021-2023,Gestational Age,Early term (37-38 weeks),636.0,9479.0,6.71,6.22,7.23
Low Birthweight,Contra Costa,2021-2023,Gestational Age,Term (39-41 weeks),117.0,21833.0,0.54,0.45,0.64
Low Birthweight,Contra Costa,2021-2023,Gestational Age,Late term (42+ weeks),0.0,50.0,0.0,0.0,0.0
Low Birthweight,Del Norte,2021-2023,Gestational Age,Early term (37-38 weeks),15.0,188.0,7.98,4.89,12.75
Low Birthweight,Del Norte,2021-2023,Gestational Age,Term (39-41 weeks),0.0,504.0,0.0,0.0,0.0
Low Birthweight,Del Norte,2021-2023,Gestational Age,Late term (42+ weeks),0.0,2.0,0.0,0.0,0.0
Low Birthweight,El Dorado,2021-2023,Gestational Age,Early term (37-38 weeks),86.0,1114.0,7.72,6.29,9.44
Low Birthweight,El Dorado,2021-2023,Gestational Age,Term (39-41 weeks),19.0,3096.0,0.61,0.39,0.96
Low Birthweight,El Dorado,2021-2023,Gestational Age,Late term (42+ weeks),0.0,19.0,0.0,0.0,0.0
Low Birthweight,Fresno,2021-2023,Gestational Age,Early term (37-38 weeks),788.0,11562.0,6.82,6.37,7.29
Low Birthweight,Fresno,2021-2023,Gestational Age,Term (39-41 weeks),178.0,25217.0,0.71,0.61,0.82
Low Birthweight,Fresno,2021-2023,Gestational Age,Late term (42+ weeks),0.0,69.0,0.0,0.0,0.0
Low Birthweight,Glenn,2021-2023,Gestational Age,Early term (37-38 weeks),17.0,248.0,6.85,4.32,10.7
Low Birthweight,Glenn,2021-2023,Gestational Age,Term (39-41 weeks),0.0,701.0,0.0,0.0,0.0
Low Birthweight,Glenn,2021-2023,Gestational Age,Late term (42+ weeks),0.0,3.0,0.0,0.0,0.0
Low Birthweight,Humboldt,2021-2023,Gestational Age,Early term (37-38 weeks),55.0,805.0,6.83,5.29,8.79
Low Birthweight,Humboldt,2021-2023,Gestational Age,Term (39-41 weeks),15.0,2397.0,0.63,0.38,1.03
Low Birthweight,Humboldt,2021-2023,Gestational Age,Late term (42+ weeks),0.0,45.0,0.0,0.0,0.0
Low Birthweight,Imperial,2021-2023,Gestational Age,Early term (37-38 weeks),115.0,2236.0,5.14,4.3,6.14
Low Birthweight,Imperial,2021-2023,Gestational Age,Term (39-41 weeks),29.0,4516.0,0.64,0.45,0.92
Low Birthweight,Imperial,2021-2023,Gestational Age,Late term (42+ weeks),0.0,7.0,0.0,0.0,0.0
Low Birthweight,Inyo,2021-2023,Gestational Age,Early term (37-38 weeks),0.0,119.0,0.0,0.0,0.0
Low Birthweight,Inyo,2021-2023,Gestational Age,Term (39-41 weeks),0.0,280.0,0.0,0.0,0.0
Low Birthweight,Inyo,2021-2023,Gestational Age,Late term (42+ weeks),0.0,1.0,0.0,0.0,0.0
Low Birthweight,Kern,2021-2023,Gestational Age,Early term (37-38 weeks),641.0,9706.0,6.6,6.13,7.12
Low Birthweight,Kern,2021-2023,Gestational Age,Term (39-41 weeks),257.0,23667.0,1.09,0.96,1.23
Low Birthweight,Kern,2021-2023,Gestational Age,Late term (42+ weeks),0.0,113.0,0.0,0.0,0.0
Low Birthweight,Kings,2021-2023,Gestational Age,Early term (37-38 weeks),108.0,1851.0,5.83,4.86,7.0
Low Birthweight,Kings,2021-2023,Gestational Age,Term (39-41 weeks),35.0,3770.0,0.93,0.67,1.29
Low Birthweight,Kings,2021-2023,Gestational Age,Late term (42+ weeks),0.0,6.0,0.0,0.0,0.0
Low Birthweight,Lake,2021-2023,Gestational Age,Early term (37-38 weeks),33.0,451.0,7.32,5.26,10.1
Low Birthweight,Lake,2021-2023,Gestational Age,Term (39-41 weeks),0.0,1297.0,0.0,0.0,0.0
Low Birthweight,Lake,2021-2023,Gestational Age,Late term (42+ weeks),0.0,7.0,0.0,0.0,0.0
Low Birthweight,Lassen,2021-2023,Gestational Age,Early term (37-38 weeks),15.0,267.0,5.62,3.43,9.06
